anime,anime_url,anime_img,episodes,votes,weight,rate,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
Angel Heart,https://www.crunchyroll.com/angel-heart,https://img1.ak.crunchyroll.com/i/spire1/f651debb0f7a41f394a0ca9efebf88581444430837_full.jpg,0,8,39,4.88,0,0,0,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shin Atashinchi,https://www.crunchyroll.com/shin-atashinchi,https://img1.ak.crunchyroll.com/i/spire1/f81ff79a711c6ffb290742cf86480fa51443057401_full.jpg,26,8,39,4.88,0,0,0,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Power Office Girls 2013,https://www.crunchyroll.com/power-office-girls-2013,https://img1.ak.crunchyroll.com/i/spire4/b51d83b1cb4618e0c1b2bf055eeaf5ec1426643495_full.jpg,0,8,37,4.62,0,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You Taught Me All the Precious Things,https://www.crunchyroll.com/you-taught-me-all-the-precious-things,https://img1.ak.crunchyroll.com/i/spire2/143ae0122296a820e50b31664964dfc71429655174_full.jpg,0,8,36,4.5,0,0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiitaro's yokai picture diary,https://www.crunchyroll.com/kiitaros-yokai-picture-diary,https://img1.ak.crunchyroll.com/i/spire3/4d785b710da19b4df4366eb36402dff61475673477_full.jpg,12,8,34,4.25,1,0,0,2,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Working Buddies!,https://www.crunchyroll.com/working-buddies,https://img1.ak.crunchyroll.com/i/spire2/3b08a3f3cc633034743b596e2727c1461515166825_full.jpg,25,8,34,4.25,0,0,2,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"You're Being Summoned, Azazel",https://www.crunchyroll.com/youre-being-summoned-azazel,https://img1.ak.crunchyroll.com/i/spire3/641492583b657de3ba68b82903718f1a1462914624_full.jpg,0,8,34,4.25,1,0,0,2,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KOWABON,https://www.crunchyroll.com/kowabon,https://img1.ak.crunchyroll.com/i/spire4/290e141abdcdc83bde29f8e700ebbd051496110322_full.jpg,13,8,34,4.25,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mazinkaiser SKL,https://www.crunchyroll.com/mazinkaiser-skl,https://img1.ak.crunchyroll.com/i/spire4/441cfcd0c990451baee2584c60ee8b7b1363643590_full.jpg,0,8,33,4.12,0,1,1,2,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ai-Mai-Mi Mousou Catastrophe,https://www.crunchyroll.com/ai-mai-mi-mousou-catastrophe,https://img1.ak.crunchyroll.com/i/spire1/76754ee3b0c6d5bc465631812b9569fc1404972910_full.jpg,12,8,31,3.88,1,0,1,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Nameko Families,https://www.crunchyroll.com/the-nameko-families,https://img1.ak.crunchyroll.com/i/spire1/4d7ef0fc83cac6a46acfe97cee9e5f241427844057_full.jpg,13,8,30,3.75,1,0,2,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
THE [email protected] CINDERELLA GIRLS Theater,https://www.crunchyroll.com/the-idolmster-cinderella-girls-theater,https://img1.ak.crunchyroll.com/i/spire4/405295b1714f7167db84da5b56c3b0cf1491293698_full.jpg,92,8,30,3.75,2,0,1,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GTO Taiwan,https://www.crunchyroll.com/gto-taiwan,https://img1.ak.crunchyroll.com/i/spire4/fcddee69c0ba92172edb0e48940af6cf1395522921_full.jpg,0,8,30,3.75,0,0,4,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSUKIPRO THE ANIMATION,https://www.crunchyroll.com/tsukipro-the-animation,https://img1.ak.crunchyroll.com/i/spire1/d5f83364c0360f7085ebf9a190c7e2401507939393_full.jpg,13,8,30,3.75,0,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Twin Angels BREAK,https://www.crunchyroll.com/twin-angels-break,https://img1.ak.crunchyroll.com/i/spire2/d91bd4acd918bbc9db5bedbbd2b3b3101491522616_full.jpg,12,8,29,3.62,1,0,2,3,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
FINAL FANTASY XV: EPISODE ARDYN – PROLOGUE,https://www.crunchyroll.com/final-fantasy-xv-episode-ardyn-prologue,https://img1.ak.crunchyroll.com/i/spire1/440fe475df96e973666eedd65bf167be1550299422_full.jpg,1,8,28,3.5,1,1,2,1,3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jubei-chan: The Ninja Girl,https://www.crunchyroll.com/jubei-chan-the-ninja-girl,https://img1.ak.crunchyroll.com/i/spire3/a8a561d04e4a96498fb74ee69217c3141377557036_full.jpg,0,8,28,3.5,1,1,2,1,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BAKUMATSU GIJINDEN ROMAN,https://www.crunchyroll.com/bakumatsu-gijinden-roman,https://img1.ak.crunchyroll.com/i/spire4/6faa30dc2ed522aa437390f96a9f64d21357328815_full.jpg,12,8,27,3.38,1,1,2,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shiratori Reiko,https://www.crunchyroll.com/shiratori-reiko,https://img1.ak.crunchyroll.com/i/spire1/127d54635ab0db1fb7df349314514fcb1453736719_full.jpg,0,8,27,3.38,1,1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA^2,https://www.crunchyroll.com/dna2,https://img1.ak.crunchyroll.com/i/spire3/83695d770134d324a248ab3d126f0faa1432771728_full.jpg,0,8,27,3.38,2,0,1,3,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peacemaker,https://www.crunchyroll.com/peacemaker,https://img1.ak.crunchyroll.com/i/spire4/5b1e4914662ca560eba772ff640a67751501475554_full.jpg,0,8,23,2.88,3,0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shining Tears X Wind,https://www.crunchyroll.com/shining-tears-x-wind,https://img1.ak.crunchyroll.com/i/spire1/54f698d9000be859b99a321a2a2452311499978792_full.jpg,0,8,21,2.62,2,2,2,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainy Cocoa sideG,https://www.crunchyroll.com/rainy-cocoa-sideg,https://img1.ak.crunchyroll.com/i/spire2/c0ffae7b12d7900efed7c989734638761546916552_full.jpg,12,8,15,1.88,4,2,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Group Watch,https://www.crunchyroll.com/group-watch,https://img1.ak.crunchyroll.com/i/spire1/ee831fe66e152e763c16c2ef176a70131456264614_full.jpg,0,7,35,5.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desperate Motherhood,https://www.crunchyroll.com/desperate-motherhood,https://img1.ak.crunchyroll.com/i/spire1/29b8bb1265855b0cf48fe5b81b1ffed41415231792_full.jpg,0,7,35,5.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hikakin Beatbox,https://www.crunchyroll.com/hikakin-beatbox,https://img1.ak.crunchyroll.com/i/spire2/57e4519a0fdb990aa455ba4e570741111280197297_full.jpg,0,7,35,5.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimagure Orange Road,https://www.crunchyroll.com/kimagure-orange-road,https://img1.ak.crunchyroll.com/i/spire1/a4f4c48113caf977abbb6cc4ddfeaa4f1558036604_full.jpg,0,7,35,5.0,0,0,0,0,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Zapuni,https://www.crunchyroll.com/zapuni,https://img1.ak.crunchyroll.com/i/spire3/d1a01eb24de54b08c7507220b8e567701362765044_full.jpg,0,7,34,4.86,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gakuen Heaven,https://www.crunchyroll.com/gakuen-heaven,https://img1.ak.crunchyroll.com/i/spire3/99cbdb6862df3d98351d43cb6afdf7201470133128_full.jpg,0,7,34,4.86,0,0,0,1,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marmalade Boy,https://www.crunchyroll.com/marmalade-boy,https://img1.ak.crunchyroll.com/i/spire2/b062a3850315a43ae2eb1389541acb761581484715_full.jpg,76,7,34,4.86,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsukimonogatari,https://www.crunchyroll.com/tsukimonogatari,https://img1.ak.crunchyroll.com/i/spire3/d30c35a7e579848a8e92e338218f57c81429224923_full.jpg,1,7,34,4.86,0,0,0,1,6,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Prince of Tennis II OVA vs Genius 10,https://www.crunchyroll.com/the-prince-of-tennis-ii-ova-vs-genius-10,https://img1.ak.crunchyroll.com/i/spire2/07ffd09d6983a3080b411232c359f9661434056949_full.jpg,10,7,33,4.71,0,0,1,0,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Mobile Suit Gundam Wing - Endless Waltz,https://www.crunchyroll.com/mobile-suit-gundam-wing-endless-waltz,https://img1.ak.crunchyroll.com/i/spire2/e64bf81f4a7d81127341d1ccdc0a30061490903290_full.jpg,1,7,33,4.71,0,0,1,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honey and Clover,https://www.crunchyroll.com/honey-and-clover,https://img1.ak.crunchyroll.com/i/spire2/6f56e4bdd5113cf6ef57a6c2ba49761c1557807160_full.jpg,0,7,33,4.71,0,0,1,0,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Anonymous Noise,https://www.crunchyroll.com/anonymous-noise,https://img1.ak.crunchyroll.com/i/spire1/e9f0d47f4b251b7930041512422320091491850664_full.jpg,0,7,33,4.71,0,0,0,2,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Big Windup! 2,https://www.crunchyroll.com/big-windup-2,https://img1.ak.crunchyroll.com/i/spire4/dda768acb7c08635d4127ec55da3aaee1511794113_full.jpg,0,7,33,4.71,0,0,1,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KAIJU GIRLS,https://www.crunchyroll.com/kaiju-girls,https://img1.ak.crunchyroll.com/i/spire1/92eef3342009dfc3ffe1d46dad8677561474921698_full.jpg,24,7,32,4.57,0,0,1,1,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brave Beats,https://www.crunchyroll.com/brave-beats,https://img1.ak.crunchyroll.com/i/spire2/464752389742141621c5d8e4f84323cc1444425970_full.jpg,22,7,31,4.43,0,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Slayers Ayashi,https://www.crunchyroll.com/ghost-slayers-ayashi,https://img1.ak.crunchyroll.com/i/spire3/8097f5e3b747db4d707dca618d035e241367626825_full.jpg,0,7,31,4.43,0,0,0,4,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Karate Girl,https://www.crunchyroll.com/karate-girl,https://img1.ak.crunchyroll.com/i/spire4/6d677b6757005db3f6d283c9be5785501351104092_full.jpg,0,7,31,4.43,0,0,1,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nagasarete Airanto,https://www.crunchyroll.com/nagasarete-airanto,https://img1.ak.crunchyroll.com/i/spire1/b39fdfcf4d57bc7680465f99bd1e442e1557793223_full.jpg,0,7,30,4.29,1,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thermae Romae,https://www.crunchyroll.com/thermae-romae,https://img1.ak.crunchyroll.com/i/spire3/64f47893fb1fb8cfac30cfad33b2dade1560405160_full.jpg,0,7,30,4.29,0,1,0,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ai-Mai-Mi Surgical Friends,https://www.crunchyroll.com/ai-mai-mi-surgical-friends,https://img1.ak.crunchyroll.com/i/spire1/553a345224ffe6e92bbf9ed5f8299c001483469435_full.jpg,12,7,27,3.86,1,0,2,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Late night! The Genius Bakabon,https://www.crunchyroll.com/late-night-the-genius-bakabon,https://img1.ak.crunchyroll.com/i/spire1/e9e2e44446dcc49fec0ccaec5d824ba01531187069_full.jpg,12,7,27,3.86,1,0,1,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Earl and Fairy,https://www.crunchyroll.com/earl-and-fairy,https://img1.ak.crunchyroll.com/i/spire1/88549aa4b1394159c05c1a44e621b7f81519767074_full.jpg,0,7,26,3.71,1,0,2,1,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardfight!! Vanguard Legion Mate (Season 4),https://www.crunchyroll.com/cardfight-vanguard-legion-mate-season-4,https://img1.ak.crunchyroll.com/i/spire1/efb1d1ee51647da5c1b0d72219480c611395413292_full.jpg,0,7,26,3.71,2,0,0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welcome to the JAPARI PARK,https://www.crunchyroll.com/welcome-to-the-japari-park,https://img1.ak.crunchyroll.com/i/spire3/29b2e42e3615db7dd8286cebc6b57d071539992405_full.jpg,24,7,25,3.57,2,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anime Recap,https://www.crunchyroll.com/anime-recap,https://img1.ak.crunchyroll.com/i/spire2/f3f1474c4ddf205190d4219fe50050411523923478_full.jpg,0,7,25,3.57,1,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idol Incidents,https://www.crunchyroll.com/idol-incidents,https://img1.ak.crunchyroll.com/i/spire4/446694d176bb4a7ddd7299d177d9d10b1487188471_full.jpg,12,7,24,3.43,0,2,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEROBANK,https://www.crunchyroll.com/herobank,https://img1.ak.crunchyroll.com/i/spire1/3b6f8a8ad1a1db4ceeefa922059caa8e1529088117_full.jpg,0,7,22,3.14,2,1,1,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD GUNDAM WORLD SANGOKU SOKETSUDEN,https://www.crunchyroll.com/sd-gundam-world-sangoku-soketsuden,https://img1.ak.crunchyroll.com/i/spire2/50aad1dab4778d9fce6a2addaa29b3e61564101857_full.jpg,7,7,20,2.86,3,0,1,1,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pastel Memories,https://www.crunchyroll.com/pastel-memories,https://img1.ak.crunchyroll.com/i/spire1/28d0474e5cb2b17fbd4f9764b65e19b61549060465_full.jpg,11,7,19,2.71,2,2,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Million Doll,https://www.crunchyroll.com/million-doll,https://img1.ak.crunchyroll.com/i/spire1/801bfebed57afb72d0bd21d26f62d5c11436314465_full.jpg,12,7,17,2.43,1,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nazotokine,https://www.crunchyroll.com/nazotokine,https://img1.ak.crunchyroll.com/i/spire3/a13856557a3fa685fd12f85dab3c783b1475669513_full.jpg,12,7,11,1.57,4,2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lupin the Third Part 2,https://www.crunchyroll.com/lupin-the-third-part-2,https://img1.ak.crunchyroll.com/i/spire1/82881adcf7f2a64d0dae74af5e26f8591433555531_full.jpg,0,6,30,5.0,0,0,0,0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emma: A Victorian Romance,https://www.crunchyroll.com/emma-a-victorian-romance,https://img1.ak.crunchyroll.com/i/spire2/791e078dfc20f570d46808ca9819b6dc1536107211_full.jpg,0,6,28,4.67,0,0,1,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ultraman Gaia,https://www.crunchyroll.com/ultraman-gaia,https://img1.ak.crunchyroll.com/i/spire2/87b0749b792e2dd31aace51741ec884f1455072767_full.jpg,0,6,28,4.67,0,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True Tears,https://www.crunchyroll.com/true-tears,https://img1.ak.crunchyroll.com/i/spire2/f3396572ad217714911c0b9d0ebc763a1499980478_full.jpg,0,6,28,4.67,0,0,0,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Anisong Station,https://www.crunchyroll.com/anisong-station,https://img1.ak.crunchyroll.com/i/spire4/83162426cfbc2ec75589a03d722555b61517452749_full.jpg,0,6,27,4.5,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nekomonogatari Black,https://www.crunchyroll.com/nekomonogatari-black,https://img1.ak.crunchyroll.com/i/spire4/f7582dc61846a118b093b8eda7c002ff1429227835_full.jpg,4,6,26,4.33,1,0,0,0,5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
